Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,BMP_pressure,BMP_temperature,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state,Projected_Apogee,Apogee_Error,Alpha,target_Throttle
1648852472.95606,78.4508058,-2.753331909,3.670311145,-0.92835531,0.127635532,-0.081803984,-71.55,59.55,-10.2,129.1281751,980.2619741,15.31962019,128.2033484,134.2640939,68.65600685,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.00288,78.4508058,-4.927267017,-3.50511123,-0.996569707,0.120707507,-0.046630935,-70.8,61.95,-8.4,136.4826136,979.2266272,15.31962019,135.782846,138.631014,68.65585079,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.04972,78.4508058,-3.356670728,-2.020706201,-1.028545206,0.151883618,-0.006128637,-72,62.4,-7.2,143.8450832,978.6253357,15.32415249,143.3004088,142.7391205,68.65568197,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.09867,78.4508058,-1.90339032,-0.699106885,-1.085568178,0.101788671,0.04716386,-72.45,62.1,-6.75,152.2614112,977.3342507,15.32415249,151.5726819,147.2580137,68.65573706,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.14548,78.4508058,-4.776432312,-3.409343164,-1.374413516,0.038104136,0.019984687,-70.95,63,-5.25,161.3592309,976.2987121,15.32868479,160.3314115,152.1654552,68.65596835,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.19228,78.4508058,-3.981557361,-9.868899243,-1.216134798,-0.006661562,0.017320062,-72.75,63.45,-2.7,169.3108957,975.5638051,15.32415249,168.6596258,156.4437209,68.655797,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.24131,78.4508058,1.235408057,5.482721802,-1.353895904,-0.026912711,-0.077274122,-71.4,63.75,-2.25,178.708379,974.4176673,15.32868479,177.8728631,161.2170156,68.65588458,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.28807,78.4508058,-0.725443103,0.270544788,-1.422110301,0.041568148,-0.10711792,-70.8,63.15,0.45,188.11415,973.081698,15.33774937,187.1558424,166.006485,68.65597744,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.33514,78.4508058,-0.854729993,1.335964526,-1.314992381,0.038104136,-0.009859112,-70.65,64.5,1.5,198.2997569,972.1244649,15.33774937,197.1124238,171.188742,68.65616183,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.38419,78.4508058,-6.2009823,-2.37983645,-1.63501383,-0.072744259,0.040502298,-72.3,63.15,3.15,206.3763339,971.0891774,15.35134621,206.0905649,175.0379308,68.65563944,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.43101,78.4508058,-1.493981836,2.272097375,-1.533758084,-0.125503832,0.096459421,-72.45,62.55,6.3,216.8673133,969.9871125,15.35134621,215.9533799,179.7601132,68.65585554,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.47782,78.4508058,-2.557007373,1.015141504,-1.535889784,0.019185299,0.046364473,-71.7,63.75,6,225.7321696,969.0967076,15.35134621,225.2617941,183.7442556,68.65563425,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.52674,78.4508058,-2.181117712,0.416591089,-1.430370639,0.021583462,0.066615622,-71.1,62.7,8.4,236.8215322,967.7384795,15.36041076,235.9157456,188.6265186,68.6558701,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.57351,78.4508058,1.323993518,6.509834314,-1.453819338,0.222496178,-0.142290969,-71.7,60.9,10.5,245.6053266,966.6586908,15.36947529,245.3161088,192.3137737,68.6555217,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.62033,78.27602908,-3.600879297,10.89122335,-1.56759882,0.209439516,0.028245024,-72.45,60.9,13.5,259.0356467,965.3117996,15.36947529,257.3418414,198.2983191,68.54830043,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.66927,24.9475813,-2.576160986,-6.593631372,-1.514572785,0.156679943,0.075408884,-72.3,60.3,14.4,267.3565229,963.8200049,15.37400756,267.2604246,200.8452489,35.54749672,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.71605,-0.299275208,-1.142034192,-2.700659473,-1.718150126,0.168404293,0.088732009,-71.4,57.45,17.55,279.7472788,962.8183813,15.38307207,278.6228235,203.5482244,7.339584788,PoweredAscent,0.147620984,ACS_Armed,0,0,0,0
1648852473.76288,-4.654328027,0.660799658,-6.268019946,-1.558272633,-0.137228182,-0.022116387,-70.95,56.7,17.55,289.5414163,961.5931615,15.38760432,289.0329188,204.3391901,-6.126868714,Burnout,0.147620984,ACS_Armed,0,0,0,0
1648852473.80972,-5.992686755,-4.833893152,-22.04580889,-1.522833122,0.045032161,0.023448699,-72.45,56.25,18.75,298.3700352,960.6577797,15.39213657,298.4502799,203.7502437,-12.09813847,Burnout,0.147620984,ACS_Armed,0,0,0,0
1648852473.85654,-8.145074048,3.059789722,-4.292803577,-1.685908165,-0.06208576,-0.006128637,-72.45,54.3,23.25,306.5288603,959.6116519,15.4057333,307.0562893,202.2174322,-15.70950417,Burnout,0.147620984,ACS_Armed,0,0,0,0
1648852473.90342,-8.714894043,1.264138477,0.002394202,-1.605702956,-0.104453296,-0.036505361,-72.45,51.45,21.75,317.3160556,958.4759333,15.40120106,317.0246174,201.9091753,-17.44055079,Burnout,-0.873377297,ACS_Active,1734.452864,271.4528639,0,-0.873377297
1648852473.95610,-8.643067993,1.592144104,-3.227383838,-1.647271104,0.090064321,-0.033307811,-72.75,50.1,24.45,326.6575829,957.2956823,15.41933,327.0116423,200.3449225,-18.05782488,Burnout,-0.873377297,ACS_Active,1734.452864,271.4528639,0,-0.873377297
1648852474.00299,-9.04289967,16.5918175,21.06658041,-1.591047519,0.011191425,-0.003996937,-72.3,50.1,23.4,335.9075559,956.3716902,15.42386223,336.0817091,199.1917368,-18.54056215,Burnout,-0.873377297,ACS_Active,1734.452864,271.4528639,0,-0.873377297
1648852474.04992,-8.473079675,2.070984436,-0.849941589,-1.63821138,0.085800921,-0.039702911,-72,46.2,24.9,345.9455585,955.1806152,15.43292667,345.7501586,198.6483872,-18.37252995,Burnout,-0.858247877,ACS_Active,1730.439755,267.4397553,0,-0.858247877
1648852474.10264,-8.204929089,3.529053247,0.62009823,-1.526297134,0.132165394,-0.075941809,-72.45,46.35,27.75,355.1122071,954.1453438,15.43745889,355.5058039,196.9916947,-18.14305743,Burnout,-0.858247877,ACS_Active,1730.439755,267.4397553,0,-0.858247877
1648852474.14957,-8.518569507,1.450886206,-0.17238252,-1.528961759,0.023182237,0.015987749,-70.65,44.1,27.3,364.4882256,953.1100755,15.44652331,364.5758685,195.9908418,-18.24900414,Burnout,-0.858247877,ACS_Active,1730.439755,267.4397553,0,-0.858247877
1648852474.19643,-6.979097839,-2.851494177,0.220266553,-1.496719798,0.068214397,0.150817769,-72.3,42.3,29.4,374.1629558,952.0862973,15.44652331,374.0092395,195.4136369,-17.33786133,Burnout,-0.841319607,ACS_Active,1725.949498,262.9494978,0,-0.841319607
1648852474.24915,-7.785943799,-0.998382092,-2.375048047,-1.58038902,0.06848086,0.154281781,-70.8,39.45,27.9,382.7739334,950.9512663,15.45558772,383.3223902,193.5316989,-17.48902176,Burnout,-0.841319607,ACS_Active,1725.949498,262.9494978,0,-0.841319607
1648852474.29605,-8.56645354,4.158728284,-3.754108203,-1.635813217,0.135362944,0.056223585,-71.4,36.9,28.5,392.1687561,949.836991,15.44652331,392.2451714,192.5686478,-18.02877078,Burnout,-0.841319607,ACS_Active,1725.949498,262.9494978,0,-0.841319607
1648852474.34298,-8.884882361,3.6056677,2.937685437,-1.385338478,0.092995409,-0.016520674,-72.3,34.8,28.95,400.9909005,948.9912875,15.45558772,401.0901329,191.5489514,-18.43174996,Burnout,-0.799668469,ACS_Active,1714.901451,251.9014507,0,-0.799668469
1648852474.39548,-8.305485559,2.647987036,4.127603662,-1.422643226,-0.021583462,-0.062618685,-72.15,33.75,29.25,411.2812401,947.7895258,15.46011992,411.2231191,190.6890177,-18.22747564,Burnout,-0.799668469,ACS_Active,1714.901451,251.9014507,0,-0.799668469
1648852474.44238,-7.671022119,2.513911743,0.701501086,-1.459681512,0.037038286,-0.083402759,-72.75,31.2,28.95,419.7271354,946.9100678,15.45558772,419.8800491,189.5949609,-17.75748145,Burnout,-0.799668469,ACS_Active,1714.901451,251.9014507,0,-0.799668469
1648852474.48943,-7.079654309,0.169988318,-3.203441821,-1.497785648,-0.0042634,-0.06954671,-70.65,29.85,29.25,428.3691024,945.8418724,15.47371651,428.5195044,188.5303473,-17.21246925,Burnout,-0.788682556,ACS_Active,1711.987415,248.9874153,0,-0.788682556
1648852474.54197,-7.704540942,-1.783680237,-1.733402002,-1.578523782,-0.037038286,-0.000799387,-71.1,27.3,28.2,437.8124597,944.7737023,15.46011992,438.0258553,187.248938,-17.39055691,Burnout,-0.788682556,ACS_Active,1711.987415,248.9874153,0,-0.788682556
1648852474.58881,-6.979097839,-0.878672009,-0.402225879,-1.448490088,0.094327721,0.021050537,-70.2,24.75,27,445.6820988,943.7046689,15.46918432,446.0818268,185.7860642,-17.01034656,Burnout,-0.788682556,ACS_Active,1711.987415,248.9874153,0,-0.788682556
1648852474.63566,-7.603984473,0.804451758,2.959233252,-1.583320107,0.086333846,0.021849924,-72.15,23.55,27.75,455.3303903,942.7816243,15.47371651,455.1244929,185.3157577,-17.25090233,Burnout,-0.76618114,ACS_Active,1706.01887,243.0188702,0,-0.76618114
1648852474.68802,-7.120355737,1.575384692,-2.561795776,-1.353895904,0.106851458,0.0021317,-72.15,21.15,25.8,465.0902164,941.7464299,15.46918432,464.9867334,184.5980614,-17.0439469,Burnout,-0.76618114,ACS_Active,1706.01887,243.0188702,0,-0.76618114
1648852474.73495,-6.579266162,-0.509964954,-0.055066638,-1.566799433,0.037304748,0.060486985,-71.4,18.9,23.55,472.3883043,940.8340976,15.48278088,472.8413767,183.0641499,-16.63088099,Burnout,-0.76618114,ACS_Active,1706.01887,243.0188702,0,-0.76618114
1648852474.78182,-8.137891443,0.572214197,-2.43729729,-1.38560494,0.076474734,0.00746095,-72,17.4,23.7,481.3742034,939.7873077,15.48278088,481.3841639,182.2453897,-17.43607744,Burnout,-0.752005316,ACS_Active,1702.258705,239.2587046,0,-0.752005316
1648852474.83425,-7.91762489,2.944868042,0.938527051,-1.471938787,0.043166923,0.095393571,-70.8,15.15,22.2,489.5685503,938.7859915,15.47824869,490.0571009,180.4798588,-17.60787131,Burnout,-0.752005316,ACS_Active,1702.258705,239.2587046,0,-0.752005316
1648852474.88110,-6.69179364,2.401384265,3.380612744,-1.375479366,0.092995409,-0.006661562,-71.4,14.1,20.25,499.1626794,937.8069482,15.48731306,498.9188828,180.0760458,-16.91534025,Burnout,-0.752005316,ACS_Active,1702.258705,239.2587046,0,-0.752005316
1648852474.92793,-7.345410693,2.487575525,2.947262244,-1.480998511,0.084202146,0.012790199,-70.95,12.6,20.25,506.8803298,936.8936498,15.48278088,507.045789,179.0125803,-17.05505586,Burnout,-0.726510451,ACS_Active,1695.496141,232.4961409,0,-0.726510451
1648852474.98032,-5.724536169,1.805228052,-1.848323682,-1.421577376,0.081271059,0.029577336,-72,11.55,16.65,516.4904752,935.792776,15.48731306,516.458502,178.2035167,-16.10653109,Burnout,-0.726510451,ACS_Active,1695.496141,232.4961409,0,-0.726510451
1648852475.02716,-6.785167505,3.07176073,2.779668127,-1.407188402,0.020784074,0.029310874,-71.7,10.2,14.55,526.6006073,934.980126,15.48731306,525.9397977,178.5255406,-16.39929694,Burnout,-0.726510451,ACS_Active,1695.496141,232.4961409,0,-0.726510451
1648852475.07401,-6.79235011,1.101332764,-0.421379492,-1.351764204,-0.007993875,-0.024248086,-70.8,8.85,13.95,533.0435392,933.9227287,15.48731306,533.4966406,177.022519,-16.51632827,Burnout,-0.750476519,ACS_Active,1701.853188,238.8531879,0,-0.750476519
1648852475.12622,-6.263231543,2.346317627,-4.493916516,-1.434634038,-0.027179174,-0.111114858,-72,8.85,10.65,543.1694452,932.888692,15.48731306,543.0053097,176.4518466,-16.23358671,Burnout,-0.750476519,ACS_Active,1701.853188,238.8531879,0,-0.750476519
1648852475.17310,-5.56651886,1.546654272,1.086967554,-1.403990852,0.139093419,-0.121240432,-70.05,7.2,10.2,550.6362926,931.9436915,15.48731306,550.8636185,175.3335983,-15.69528058,Burnout,-0.750476519,ACS_Active,1701.853188,238.8531879,0,-0.750476519
1648852475.21995,-6.289567761,2.918531824,-0.69192428,-1.410652414,0,-0.098591121,-69.6,6.75,8.7,559.1876899,931.1416238,15.49637741,559.1413328,174.6661149,-15.93634513,Burnout,-0.756953719,ACS_Active,1703.571278,240.5712783,0,-0.756953719
1648852475.27219,-6.689399438,2.018312,3.251325854,-1.301136332,0.056490048,-0.058621747,-71.55,7.65,7.2,566.9496097,930.2072106,15.48731306,567.4192787,173.0132564,-16.27592311,Burnout,-0.756953719,ACS_Active,1703.571278,240.5712783,0,-0.756953719
1648852475.31908,-5.743689783,-1.347935535,-0.282515796,-1.340839242,0.041568148,0.019451762,-71.7,5.4,5.25,576.1957491,929.1170858,15.50090958,575.9471399,172.671477,-15.82061769,Burnout,-0.756953719,ACS_Active,1703.571278,240.5712783,0,-0.756953719
1648852475.36600,-6.718129858,-0.964863269,-1.905784521,-1.493255786,0.06634916,0.038370598,-71.1,7.2,2.7,583.3825219,928.3161943,15.50544175,583.6192999,171.5343571,-16.2492765,Burnout,-0.735466881,ACS_Active,1697.871852,234.8718516,0,-0.735466881
1648852475.41818,-5.755660791,-1.05344873,-2.267308972,-1.540952571,0.015454824,0.098591121,-70.8,7.65,1.2,591.8661426,927.270607,15.49184524,592.1137966,170.2729314,-15.81820034,Burnout,-0.735466881,ACS_Active,1697.871852,234.8718516,0,-0.735466881
