Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state,Projected_Apogee,Apogee_Error,Alpha,target_Throttle
1646105167,-5.097255334,0.105344873,-2.633621826,-0.510275666,0.038370598,0.073810109,-62.4,5.7,12.15,1010.538167,1007.5418819110031,15.827814915379074,-11.10250534216896,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105167,-4.362235425,1.735796204,2.55221897,-0.5803553,-0.026379786,0.031709036,-82.5,-2.7,4.05,1021.295947,1016.0423616194815,15.827814964143178,-9.222144608224493,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105167,-2.29364519,1.896207715,5.530605835,-0.597408899,-0.012257274,-0.015721287,-95.1,-12.6,-3,1029.25908,1024.2107427983774,15.827814981699998,-8.404770952983675,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-6.380547424,0.948103857,0.806845959,-0.464177655,0.111647783,-0.034640124,-100.65,-19.8,-10.2,1032.893699,1033.001112670869,4.696823026895329,-8.69120087132701,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-3.227383838,2.829946362,2.837128967,-0.563834626,-0.029843799,0.047430323,-105.9,-34.05,-19.95,1038.377397,1036.563794158446,6.426558611987685,-7.621977199604614,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-4.256890552,0.7206547,2.707842078,-0.385571221,0.242747327,0,-104.85,-42.6,-28.65,1049.484378,1044.63143033385,7.884841079409227,-8.519028342884798,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-2.992752075,-1.28329209,5.334281299,-0.413549782,0.009059725,0.030376724,-100.95,-51.75,-33.9,1059.017496,1053.535829721891,8.496803936637816,-10.101069292732177,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-4.766855505,0.387860669,0.150834705,-0.34693416,0.213969378,0.022915774,-95.1,-61.8,-41.25,1060.905843,1058.0917472518158,8.621950542707454,-9.672687519559974,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-4.702212061,-3.040636108,-3.366247534,-0.587549787,0.187856054,0.057555898,-83.4,-69.45,-45.15,1069.522794,1065.156747617629,8.691694490858106,-11.627997328858042,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-5.200206006,-1.386242761,-5.461173987,-0.346667698,-0.083935684,0.088732009,-68.7,-73.5,-49.5,1076.708912,1072.2964111501663,8.720058828679466,-11.352390459588626,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-5.276820459,-5.940014319,-12.32774435,-0.264863714,0.021583462,0.045565086,-50.1,-78.9,-51.45,1080.966197,1077.6546371015543,8.727476257513441,-14.061503974595214,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-2.636016028,-0.536301172,4.405331055,-0.568630951,-0.090064321,0.113779483,-35.7,-78.15,-52.2,1086.285617,1082.9888765672606,8.730764291333148,-11.756614910930331,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-3.77805022,-6.22971272,-8.726865051,-0.35865851,0.000799387,0.079938747,-13.65,-77.55,-50.55,1093.975736,1089.7791292241347,8.732164079134057,-14.394947482529162,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-2.947262244,0.600944617,-7.570465649,-0.027978561,-0.218765703,0.043966311,-3,-75.6,-49.8,1098.979388,1095.465201865011,8.732685759548259,-11.181122452661487,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-2.238578552,3.435679382,8.920795386,-0.47003983,-0.011191425,0.007194487,17.1,-67.65,-43.8,1108.367739,1103.4394083580112,8.73295725299693,-8.201588091397486,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-2.217030737,2.650381238,-0.181959326,-0.282983163,-0.146021444,0.044232773,29.85,-60.75,-39.45,1115.789989,1111.0724869759003,8.733052142335854,-7.548848180362397,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-3.632003918,-2.923320227,-3.596090894,-0.299503837,-0.091130171,0.043699848,38.25,-56.85,-34.65,1117.973504,1115.3375500537634,8.733069688828156,-10.74426066867958,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-5.293579871,3.047818713,6.854599353,-0.338673823,0.019984687,0.012257274,45.9,-42.3,-26.4,1122.247241,1119.6079739102993,8.733078045046563,-8.274432814673194,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-2.935291235,4.534617944,9.153032947,-0.379442584,0.012790199,0.015188362,49.65,-31.05,-18.75,1133.424775,1128.1472265995321,8.73308408633787,-6.412150061598795,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-4.575319373,0.397437476,3.6056677,-0.420744269,0.095660033,0.050094948,48.45,-23.1,-13.05,1136.030306,1133.0192376050356,8.733085279745884,-8.257739493403312,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-1.316810913,-3.538630054,-5.284003064,-0.12097397,-0.017586524,0.022382849,42.15,-12.3,-8.4,1140.446332,1137.6094343787775,8.733085686593189,-11.39531544262988,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-2.068590234,3.306392493,-1.201889233,-0.407421145,0.034640124,0.021316999,33.15,-4.65,-1.8,1142.938688,1140.9030942513614,8.733085830745422,-8.36330622514484,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-4.122815259,0.79248075,-3.11485636,-0.450588068,0.111114858,0.016787137,21.75,1.5,0.75,1151.413173,1147.398680142458,8.733085924288455,-8.758864660160016,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105168,-2.202665527,1.386242761,-0.12928689,-0.428205219,0.121773357,0.068214397,6.6,3.6,3.15,1173.211795,1163.352062479924,8.733086013113596,-8.54298943377261,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-2.750937708,-3.239354846,1.101332764,-0.492955604,0.072477797,0.049029098,-7.05,7.2,3.45,1164.604521,1164.7078985525457,-3.290822165486485,-11.331511038924045,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-4.299986182,1.379060156,4.21140072,-0.11990812,0.009859112,0.0042634,-30.75,6.45,2.7,1168.151609,1166.9904570737206,-2.0978333273055596,-9.528300086293063,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-3.485957617,0.854729993,0.421379492,-0.51507199,-0.039969373,0.019984687,-45.9,4.05,0.15,1172.865242,1170.658652021541,-1.4138215037139352,-9.164892098053066,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-4.776432312,2.360682837,3.696647363,-0.52040124,0.017320062,0.037304748,-60.3,1.5,-4.05,1179.587655,1176.1853581022524,-1.0117054734799753,-8.095734394692233,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-3.22977804,3.361459131,0.912190833,-0.365053609,0.021583462,0.032774886,-79.65,-7.95,-10.95,1185.872584,1182.1737025368534,-0.8457112193162791,-7.06892843378302,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-2.470816113,-0.960074866,0.301669409,-0.255271064,-0.05888821,0.009859112,-88.2,-12.15,-15,1194.570112,1189.835347891427,-0.7706220893274645,-9.34759190638104,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-3.746925598,3.327940308,0.960074866,-0.567032176,-0.034107199,0.082603371,-98.1,-23.55,-24,1200.137398,1196.2023946980678,-0.7444263653735756,-7.567827774537291,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-4.525041138,3.579331482,7.618349683,-0.2827167,-0.045298623,0.023715161,-103.8,-34.2,-34.8,1204.538161,1201.354185093939,-0.7364786974718458,-6.732650410108543,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-3.701435767,0.284909998,6.507440112,-0.451387456,-0.007194487,-0.034640124,-104.1,-41.4,-39.45,1204.538161,1203.3219906155666,-0.7355100036938832,-8.449705536307134,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-4.134786267,-2.937685437,-6.545747339,-0.247277189,0.032241961,0.096992346,-100.95,-54,-48.9,1213.250323,1209.4580375687658,-0.7342593291199546,-11.09723574642647,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-1.582567297,3.294421484,15.52400356,-0.173200618,-0.04929556,0.065816235,-91.05,-64.65,-56.7,1223.890366,1218.3777070949232,-0.7334734197083863,-8.256848402754873,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-2.959233252,2.286462585,10.74996545,-0.430336919,0.061819297,0.075941809,-81.9,-70.2,-61.2,1223.046325,1221.263071641635,-0.7333786994438499,-7.794869837758915,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-3.347093921,-3.521870642,-1.027112512,-0.484695267,0.134030632,0.11457887,-68.1,-75.75,-64.65,1227.361675,1225.0322158011757,-0.7333394523695448,-11.208157080284696,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-3.416525769,-2.497152332,-11.25753621,-0.378909659,-0.006928025,0.101255746,-51.9,-80.25,-67.5,1238.955583,1233.6373299679506,-0.7332997990618645,-11.878606049090553,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-3.287238879,-0.866701001,0.500388147,-0.363188372,-0.029577336,0.002398162,-35.7,-80.4,-68.4,1242.737531,1239.2615635102193,-0.733289553257718,-11.127020427892251,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-4.589684583,-3.035847705,-8.889670764,-0.245145489,-0.073277184,0.092728946,-13.8,-80.1,-67.65,1244.19485,1242.3105022371449,-0.7332875941449609,-12.180546655707076,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-1.77410343,2.276885779,8.231265308,-0.284315475,-0.128434919,0.078339972,-1.2,-76.05,-66.9,1250.845342,1247.5853232991235,-0.7332860997449754,-9.299508000411233,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-2.439691492,-2.801215942,-2.659958044,-0.370649322,-0.10818377,0.005062787,17.25,-70.2,-61.65,1254.725661,1251.9982946894174,-0.7332856943639807,-11.33748861889785,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105169,-2.712630481,-0.366312854,-1.551442676,-0.254738139,-0.037038286,0.024248086,33,-62.4,-55.2,1257.031,1255.1086776267196,-0.7332855718249285,-10.61107507905013,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
