Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state,Projected_Apogee,Apogee_Error,Alpha,target_Throttle
1648852475.61185,-6.023811377,1.316810913,2.841917371,-1.312594219,-0.021050537,0.00959265,-69.6,7.2,-7.65,625.5296681,625.4171560957228,167.66554950797948,-15.966701527142353,Burnout,-0.7377281125774285,ACS_Active,1698.4716478985222,235.47164789852218,0.04881786091599201,-0.7377281125774285
1648852475.65870,-5.844246252,1.455674609,3.342305518,-1.215868335,0.040235836,-0.020517612,-70.2,9,-7.8,632.7511909,632.9351166407102,166.6268214726123,-15.764950098189091,Burnout,-0.7377281125774285,ACS_Active,1698.4716478985222,235.47164789852218,0.04881786091599201,-0.7377281125774285
1648852475.71085,-5.406107349,0.632069238,1.939303345,-1.103687628,0.089797859,0.029044411,-71.1,8.85,-10.65,641.5699562,641.582202761873,165.79429878926328,-15.416988528636512,Burnout,-0.7361684536071884,ACS_Active,1698.0579452538962,235.05794525389615,0.05311091186308149,-0.7361684536071884
1648852475.75768,-5.640739111,0.383072266,-2.269703174,-1.251041384,0.098324658,-0.009326187,-70.2,9.75,-11.55,648.8850566,649.0470591186416,164.80679602237495,-15.429192747964874,Burnout,-0.7361684536071884,ACS_Active,1698.0579452538962,235.05794525389615,0.05311091186308149,-0.7361684536071884
1648852475.80454,-5.456385583,1.345541333,-0.593762012,-1.220931123,0.031975499,-0.0106585,-70.35,10.35,-12.45,656.5247693,656.6081285357968,163.95263146699043,-15.31986103748955,Burnout,-0.7361684536071884,ACS_Active,1698.0579452538962,235.05794525389615,0.05311091186308149,-0.7361684536071884
1648852475.85650,-5.568913062,0.337582434,-3.466804004,-1.208673848,0.025580399,0.002664625,-69.9,11.4,-13.8,666.7704483,666.1663502621699,164.19236951956705,-15.347131572985576,Burnout,-0.773233585017271,ACS_Active,1707.8895450974194,244.8895450974194,0.05738966143383385,-0.773233585017271
1648852475.90334,-6.306327173,1.723825195,-0.153228906,-1.270759608,-0.042633998,0.037304748,-72.15,12.15,-15.3,673.0030969,673.3081485030332,162.96065113015302,-15.813964903074634,Burnout,-0.773233585017271,ACS_Active,1707.8895450974194,244.8895450974194,0.05738966143383385,-0.773233585017271
1648852475.95022,-5.906495496,0.684741675,-0.902614026,-1.187090386,-0.050094948,0.018918837,-70.35,14.7,-19.65,679.5477066,680.0525473835834,161.40740276842797,-15.745297743644445,Burnout,-0.773233585017271,ACS_Active,1707.8895450974194,244.8895450974194,0.05738966143383385,-0.773233585017271
1648852476.00222,-5.851428857,0.979228479,1.939303345,-1.135663126,-0.019451762,-0.015454824,-70.05,14.25,-18.45,688.5002034,688.4727188580906,160.63772034685024,-15.68467560854281,Burnout,-0.724301529471408,ACS_Active,1694.9102200189411,231.91022001894112,0.061849520496298556,-0.724301529471408
1648852476.04908,-5.829881042,0.122104285,-0.715866296,-1.208140923,0.077007659,0.005595712,-70.05,16.65,-19.95,695.1488241,695.4529448326531,159.40567013144238,-15.648434911839674,Burnout,-0.724301529471408,ACS_Active,1694.9102200189411,231.91022001894112,0.061849520496298556,-0.724301529471408
1648852476.09599,-5.66707533,0.761356128,1.216254443,-1.252640159,0.038370598,0.016787137,-70.65,16.5,-21,703.818498,703.4881326208867,159.20803456784884,-15.533538883625816,Burnout,-0.724301529471408,ACS_Active,1694.9102200189411,231.91022001894112,0.061849520496298556,-0.724301529471408
1648852476.14802,-5.051765503,-0.526724365,-2.485181323,-1.203078136,-0.027445636,0.039702911,-69.45,19.95,-21.3,711.0823383,711.3251294964551,157.99536602945068,-15.109777194111173,Burnout,-0.7107833244390158,ACS_Active,1691.3244892411183,228.32448924111827,0.0660753255980926,-0.7107833244390158
1648852476.19491,-5.719747766,-0.948103857,-2.695871069,-1.197482424,-0.035439511,0.002664625,-69.9,20.85,-24,719.3611712,719.1262126617405,157.66469581579477,-15.360402363927125,Burnout,-0.7107833244390158,ACS_Active,1691.3244892411183,228.32448924111827,0.0660753255980926,-0.7107833244390158
1648852476.24175,-5.331887097,0.627280835,-1.905784521,-1.099424228,0.00959265,-0.011191425,-70.05,21,-25.95,725.8272393,726.0708639648888,156.5564300922579,-15.21674893259218,Burnout,-0.7107833244390158,ACS_Active,1691.3244892411183,228.32448924111827,0.0660753255980926,-0.7107833244390158
1648852476.29358,-4.807556934,-0.02873042,-0.409408484,-1.210805548,-0.039969373,0.027712099,-68.7,22.8,-24.75,734.1177159,734.1349619800937,155.74975596331024,-14.83767351454391,Burnout,-0.7175812064730064,ACS_Active,1693.1276409742723,230.12764097427225,0.07022894148968203,-0.7175812064730064
1648852476.34047,-5.228936426,1.005564697,2.837128967,-1.201479361,-0.045565086,0.028245024,-69.9,24.3,-27,742.3064463,741.9838679496506,155.57913573320195,-14.953069424600493,Burnout,-0.7175812064730064,ACS_Active,1693.1276409742723,230.12764097427225,0.07022894148968203,-0.7175812064730064
1648852476.38730,-4.924872815,-0.675164868,-0.955286462,-1.110882115,0.036771823,-0.029843799,-70.65,26.25,-27.75,748.5840446,748.8284265102766,154.48887637236524,-14.809613278135135,Burnout,-0.7175812064730064,ACS_Active,1693.1276409742723,230.12764097427225,0.07022894148968203,-0.7175812064730064
1648852476.43917,-5.073313318,1.635239734,2.803610144,-1.094894365,0.071944872,-0.008260337,-70.2,27.9,-26.25,756.9865777,756.926747256189,153.82227248076572,-14.84634970328489,Burnout,-0.7321849027806963,ACS_Active,1697.0013004723332,234.00130047233324,0.07441621695607671,-0.7321849027806963
1648852476.48612,-4.927267017,-1.438915198,-3.603273499,-1.148719788,0.037304748,0.016254212,-68.7,29.4,-28.05,763.9902046,764.0420546293086,153.04240409837382,-14.770201511700037,Burnout,-0.7321849027806963,ACS_Active,1697.0013004723332,234.00130047233324,0.07441621695607671,-0.7321849027806963
1648852476.53294,-5.35104071,0.004788403,-1.115697974,-1.202811673,0.047430323,0.014655437,-70.35,31.2,-28.2,771.9047961,771.6442100996144,152.76465256184892,-15.002810786172654,Burnout,-0.7321849027806963,ACS_Active,1697.0013004723332,234.00130047233324,0.07441621695607671,-0.7321849027806963
1648852476.58476,-5.214571216,0.63446344,-1.376665955,-1.146588088,0.018652374,-0.014122512,-69.45,33.75,-28.8,779.5131435,779.5230142821348,151.97012600148534,-15.00749947831894,Burnout,-0.7485122775986306,ACS_Active,1701.3321691243052,238.3321691243052,0.07867398236398143,-0.7485122775986306
1648852476.63178,-4.781220715,0.095768066,-0.474051929,-1.16603985,-0.004529862,0.014388974,-68.7,33.75,-27.3,786.0162908,786.2481387336604,150.89153191508282,-14.741619096314096,Burnout,-0.7485122775986306,ACS_Active,1701.3321691243052,238.3321691243052,0.07867398236398143,-0.7485122775986306
1648852476.67871,-4.532223743,0.311246216,-0.15801731,-1.222263435,-0.0106585,0.009859112,-71.1,37.95,-27.15,793.7440254,793.5868812656817,150.46115927989675,-14.485905757582794,Burnout,-0.7485122775986306,ACS_Active,1701.3321691243052,238.3321691243052,0.07867398236398143,-0.7485122775986306
1648852476.73056,-4.639962817,0.488417139,0.7206547,-1.190287936,0.010924962,0.015454824,-69,36.9,-28.05,801.3679618,801.3682915913666,149.71044510979357,-14.454924599488903,Burnout,-0.7464262161602954,ACS_Active,1700.7788371777972,237.7788371777972,0.0830168064798176,-0.7464262161602954
1648852476.77747,-5.726930371,0.217872351,-0.411802686,-1.143390538,0.011990812,-0.005062787,-70.2,39.75,-27.75,808.6995011,808.5810499553806,149.207323012001,-15.11479113439167,Burnout,-0.7464262161602954,ACS_Active,1700.7788371777972,237.7788371777972,0.0830168064798176,-0.7464262161602954
1648852476.82440,-4.414907861,-0.411802686,0.059855042,-1.1543155,0.028511486,0.0106585,-69.9,41.7,-27.75,816.0361783,815.8650117850783,148.7907582080315,-14.555930237527635,Burnout,-0.7464262161602954,ACS_Active,1700.7788371777972,237.7788371777972,0.0830168064798176,-0.7464262161602954
1648852476.87598,-4.771643909,0.646434448,-0.960074866,-1.189755011,0.045032161,0.008793262,-69.6,44.55,-27.9,822.5619892,822.9099871304128,147.4440977222986,-14.563316277109973,Burnout,-0.749069723187789,ACS_Active,1701.4800326758061,238.48003267580611,0.0873382472220023,-0.749069723187789
1648852476.92281,-4.400542651,1.288080493,1.93212074,-1.046398193,0.064483922,-0.012523737,-69.9,46.05,-27.3,829.5001253,829.6091377659142,146.59026630051957,-14.336598155543552,Burnout,-0.749069723187789,ACS_Active,1701.4800326758061,238.48003267580611,0.0873382472220023,-0.749069723187789
1648852476.96972,-5.185840796,0.399831677,-0.306457813,-1.062385942,0.030376724,-0.00959265,-69.6,46.2,-26.4,836.6633208,836.5925437263282,146.02056942124432,-14.735217447085022,Burnout,-0.749069723187789,ACS_Active,1701.4800326758061,238.48003267580611,0.0873382472220023,-0.749069723187789
1648852477.02137,-4.582501978,0.658405457,-0.773327136,-1.135130201,0.011191425,0.00106585,-69.45,46.35,-26.55,844.6003468,844.4241521195033,145.56814162284408,-14.514507632835958,Burnout,-0.7615671519117181,ACS_Active,1704.795000507087,241.79500050708702,0.09167154338598238,-0.7615671519117181
1648852477.06820,-3.811569043,0.095768066,-1.551442676,-1.062918867,0.014122512,-0.017852987,-69.45,49.5,-25.5,850.8617891,850.9945242118913,144.68737116308432,-13.95396566500714,Burnout,-0.7615671519117181,ACS_Active,1704.795000507087,241.79500050708702,0.09167154338598238,-0.7615671519117181
1648852477.11502,-4.568136768,0.761356128,-0.265756384,-1.115411977,-0.0106585,-0.017320062,-68.85,51.3,-24.9,857.5974774,857.6543349289364,143.9349721067854,-14.207388510948826,Burnout,-0.7615671519117181,ACS_Active,1704.795000507087,241.79500050708702,0.09167154338598238,-0.7615671519117181
1648852477.16661,-3.981557361,-0.632069238,-2.700659473,-1.071978591,0.009059725,-0.026912711,-68.1,52.95,-23.7,865.787789,865.5239793576545,143.66187193753277,-13.94142525433925,Burnout,-0.7710668583518896,ACS_Active,1707.3148165389628,244.31481653896276,0.09606054230975623,-0.7710668583518896
1648852477.21363,-4.177881897,0.715866296,-0.629675037,-1.049062817,-0.031709036,-0.037038286,-68.55,53.25,-22.65,871.8407313,871.9948474099241,142.75261567879193,-13.961476670634397,Burnout,-0.7710668583518896,ACS_Active,1707.3148165389628,244.31481653896276,0.09606054230975623,-0.7710668583518896
1648852477.26056,-4.199429712,1.024718311,-0.670376465,-1.080238929,-0.000799387,-0.044765698,-69,53.85,-22.05,879.4098511,879.1430129105244,142.52864086246726,-13.982165998825044,Burnout,-0.7710668583518896,ACS_Active,1707.3148165389628,244.31481653896276,0.09606054230975623,-0.7710668583518896
1648852477.31229,-4.613626599,0.512359155,-0.280121594,-1.067715192,-0.021583462,-0.062885147,-69,56.25,-20.25,886.8901683,886.7474157268784,142.04239138413362,-14.24612849644863,Burnout,-0.7913046285117925,ACS_Active,1712.682925334693,249.68292533469298,0.10050871156593211,-0.7913046285117925
1648852477.35922,-4.503493323,0.572214197,-0.4333505,-1.032009218,-0.010125575,-0.050094948,-69.3,59.25,-19.95,893.1608107,893.2471827028578,141.23103538230313,-14.279054779532588,Burnout,-0.7913046285117925,ACS_Active,1712.682925334693,249.68292533469298,0.10050871156593211,-0.7913046285117925
1648852477.40609,-4.848258362,0.948103857,0.608127222,-1.049595742,0.010392037,-0.046897398,-68.55,58.35,-18.9,899.3238301,899.5161861243314,140.24427934054177,-14.504777425275236,Burnout,-0.7913046285117925,ACS_Active,1712.682925334693,249.68292533469298,0.10050871156593211,-0.7913046285117925
1648852477.45757,-3.945644336,0.615309827,-0.134075293,-1.073310904,0.036238898,-0.041035223,-67.8,61.2,-17.4,906.5186201,906.590785514703,139.38845253242073,-14.03307435652674,Burnout,-0.7749190802762168,ACS_Active,1708.336626067962,245.33662606796202,0.10504213990042562,-0.7749190802762168
1648852477.50447,-4.577713574,-0.002394202,-0.718260498,-1.077041379,0.021849924,-0.004529862,-68.7,61.2,-16.65,912.7834969,912.9034238059679,138.52750534903367,-14.24356899495479,Burnout,-0.7749190802762168,ACS_Active,1708.336626067962,245.33662606796202,0.10504213990042562,-0.7749190802762168
1648852477.55135,-4.328716602,-0.356736047,-1.98958158,-1.073310904,0.050094948,-0.004529862,-68.7,62.1,-15,919.3877954,919.3856878751919,137.86529440519735,-14.169997789225315,Burnout,-0.7749190802762168,ACS_Active,1708.336626067962,245.33662606796202,0.10504213990042562,-0.7749190802762168
1648852477.60290,-4.431667273,0.316034619,0.351947644,-1.082903553,0.027978561,0.022382849,-70.35,61.95,-13.95,926.0904979,926.2296809476819,136.89532867307116,-14.205628948310075,Burnout,-0.7590056268981561,ACS_Active,1704.1155509013677,241.11555090136767,0.10949818145178246,-0.7590056268981561
1648852477.64975,-3.770867615,0.251391174,0.174776721,-1.061853017,-0.013856049,0.034906586,-68.55,63.45,-12.9,933.3039165,933.057510932355,136.6453419017677,-13.810567360396917,Burnout,-0.7590056268981561,ACS_Active,1704.1155509013677,241.11555090136767,0.10949818145178246,-0.7590056268981561
1648852477.69678,-4.019864587,-0.02873042,-0.459686719,-1.131666189,0.006128637,0.025846861,-68.7,64.5,-11.55,939.0598351,939.2090568330124,135.75396931577492,-13.813826914274474,Burnout,-0.7590056268981561,ACS_Active,1704.1155509013677,241.11555090136767,0.10949818145178246,-0.7590056268981561
1648852477.74829,-3.854664673,1.256955872,0.787692346,-1.061853017,0.029843799,-0.000799387,-68.85,64.35,-9.15,945.9817385,946.0550265283548,134.9199141337137,-13.712927137630743,Burnout,-0.7620790042461798,ACS_Active,1704.9307703570769,241.93077035707688,0.11387936624144238,-0.7620790042461798
1648852477.79516,-3.885789294,-0.062249243,-0.962469067,-1.035739693,0.019984687,0.005595712,-68.1,65.85,-8.4,952.6644179,952.5547760452895,134.4575996434841,-13.693492041259812,Burnout,-0.7620790042461798,ACS_Active,1704.9307703570769,241.93077035707688,0.11387936624144238,-0.7620790042461798
1648852477.84200,-3.6056677,-0.4333505,-0.849941589,-1.011225144,0.005062787,0.009859112,-68.7,66.45,-7.5,958.6559083,958.7223632783266,133.71397846546594,-13.51306432811043,Burnout,-0.7620790042461798,ACS_Active,1704.9307703570769,241.93077035707688,0.11387936624144238,-0.7620790042461798
1648852477.89337,-3.658340137,0.497993945,1.024718311,-1.052793292,0.026113324,-0.005595712,-69.45,66.45,-4.5,965.9855175,965.8358415467331,133.27678712365852,-13.476544052344531,Burnout,-0.7825646242703788,ACS_Active,1710.3646218223817,247.36462182238165,0.11826598531071217,-0.7825646242703788
1648852477.94025,-4.15393988,0.560243188,0.033518823,-1.018419631,0.034640124,-0.023448699,-69.45,67.2,-3.75,972.2106643,972.1589124896285,132.72131698829958,-13.768968017694963,Burnout,-0.7825646242703788,ACS_Active,1710.3646218223817,247.36462182238165,0.11826598531071217,-0.7825646242703788
1648852477.98708,-3.531447449,1.520318054,1.568202087,-0.972055158,0.034107199,-0.027978561,-70.65,67.2,-1.05,978.1003126,978.1949279586273,131.93142576422153,-13.496041803063187,Burnout,-0.7825646242703788,ACS_Active,1710.3646218223817,247.36462182238165,0.11826598531071217,-0.7825646242703788
1648852478.03842,-3.588908289,0.612915625,0.44771571,-0.972321621,0.055424198,-0.014122512,-68.85,68.25,-1.65,984.935155,984.9407530242617,131.2310602812145,-13.427246718267364,Burnout,-0.7823550555916502,ACS_Active,1710.309033313435,247.30903331343507,0.1227502080712888,-0.7823550555916502
1648852478.08530,-3.943250134,-0.270544788,-0.732625708,-0.954468634,0.05995406,-0.015188362,-70.05,67.05,0.15,990.9452364,990.9936035712012,130.51662701337344,-13.619993853067806,Burnout,-0.7823550555916502,ACS_Active,1710.309033313435,247.30903331343507,0.1227502080712888,-0.7823550555916502
1648852478.13212,-3.950432739,0.948103857,1.371877551,-0.959797884,0.054091885,0.0042634,-68.85,67.05,1.2,996.8452448,996.9343703616721,129.73257843954252,-13.69808216065266,Burnout,-0.7823550555916502,ACS_Active,1710.309033313435,247.30903331343507,0.1227502080712888,-0.7823550555916502
1648852478.18346,-3.873818286,-0.08619126,-0.421379492,-0.984312433,0.033307811,0.010125575,-69.9,67.2,3,1003.183362,1003.326281587171,128.78543981547438,-13.680605736088204,Burnout,-0.7648543149609047,ACS_Active,1705.6669270453328,242.66692704533284,0.12723311362376993,-0.7648543149609047
1648852478.23037,-3.770867615,0.909796631,0.847547388,-0.984845358,0.029577336,-0.002931087,-68.7,66.9,4.05,1009.411659,1009.3901416690488,128.18106158829988,-13.610181869480083,Burnout,-0.7648543149609047,ACS_Active,1705.6669270453328,242.66692704533284,0.12723311362376993,-0.7648543149609047
1648852478.27725,-2.753331909,0.493205542,-0.586579407,-0.992306307,0.023182237,-0.0021317,-69.3,66.6,6.45,1015.342034,1015.3577286506428,127.53650078721058,-12.954436137102075,Burnout,-0.7648543149609047,ACS_Active,1705.6669270453328,242.66692704533284,0.12723311362376993,-0.7648543149609047
1648852478.32855,-2.930502832,-0.53390697,-1.113303772,-0.983513045,0.005595712,0.026646249,-68.85,66.6,7.95,1021.671528,1021.7485177262793,126.74454646263749,-12.813508033332026,Burnout,-0.7665730954703662,ACS_Active,1706.1228369947921,243.12283699479212,0.13163339139572197,-0.7665730954703662
1648852478.37548,-3.308786694,0.04309563,-1.376665955,-1.017353781,0.033840736,0.017586524,-70.2,66.9,9.75,1029.648831,1028.9319023730216,127.31533072614286,-12.9929174833764,Burnout,-0.7665730954703662,ACS_Active,1706.1228369947921,243.12283699479212,0.13163339139572197,-0.7665730954703662
1648852478.42234,-3.435679382,0.435744702,-0.54827218,-1.006428819,0.05355896,-0.005862175,-68.1,65.85,10.65,1034.341704,1034.539475322768,126.38202178175982,-13.140498263620405,Burnout,-0.7665730954703662,ACS_Active,1706.1228369947921,243.12283699479212,0.13163339139572197,-0.7665730954703662
1648852478.47357,-2.834734766,0.311246216,-0.052672437,-0.94221136,0.038104136,0.012257274,-70.65,65.25,12.3,1040.588561,1040.7370020046912,125.46471300778263,-12.825442585043719,Burnout,-0.7939958626476337,ACS_Active,1713.396780543139,250.3967805431389,0.1360398063499807,-0.7939958626476337
1648852478.52050,-3.131615771,0.524330164,0.258573779,-1.022150106,0.038903523,-0.0063951,-68.7,64.95,12.75,1046.63076,1046.6235000706492,124.87289661124487,-12.888469092972073,Burnout,-0.7939958626476337,ACS_Active,1713.396780543139,250.3967805431389,0.1360398063499807,-0.7939958626476337
1648852478.56736,-3.155557788,-0.07182605,-1.13963999,-0.972055158,0.040768761,-0.003730475,-68.1,63.9,15.15,1052.165592,1052.2733750407551,124.09328563134154,-12.927417426611392,Burnout,-0.7939958626476337,ACS_Active,1713.396780543139,250.3967805431389,0.1360398063499807,-0.7939958626476337
1648852478.61864,-3.287238879,1.079784949,1.561019482,-0.922759598,0.053825423,-0.0063951,-69.45,63,16.05,1057.984931,1058.2155316487506,123.03302898030125,-13.02377718201489,Burnout,-0.7756373983434431,ACS_Active,1708.5271613643085,245.52716136430854,0.14057961531380408,-0.7756373983434431
1648852478.66621,-3.105279553,0.986411084,1.352723938,-0.927822385,0.060486985,0.010125575,-69.3,62.7,18.45,1064.548529,1064.368221018516,122.71444090363782,-12.94782779099402,Burnout,-0.7756373983434431,ACS_Active,1708.5271613643085,245.52716136430854,0.14057961531380408,-0.7756373983434431
1648852478.71309,-3.088520142,0.311246216,-0.658405457,-0.950738159,0.060220522,0.003464012,-68.1,61.2,19.2,1070.51075,1070.3633634308676,122.34793975262845,-12.908486936287508,Burnout,-0.7756373983434431,ACS_Active,1708.5271613643085,245.52716136430854,0.14057961531380408,-0.7756373983434431
1648852478.76453,-3.282450476,0.550666382,0.857124194,-0.968058221,0.063950997,-0.000266462,-68.55,60.3,20.7,1076.455102,1076.5221505155546,121.56577825449496,-13.013465463430729,Burnout,-0.7935738207035578,ACS_Active,1713.2848330778668,250.28483307786678,0.14505630274302217,-0.7935738207035578
1648852478.81143,-3.0286651,0.553060583,-0.553060583,-0.943277209,0.057022973,-0.011724349,-68.1,60.75,21.9,1081.587799,1081.8144086761324,120.58668581207542,-12.8968223301362,Burnout,-0.7935738207035578,ACS_Active,1713.2848330778668,250.28483307786678,0.14505630274302217,-0.7935738207035578
1648852478.85827,-2.700659473,0.270544788,0.244208569,-0.884655462,0.015454824,-0.021583462,-69.45,59.4,22.8,1088.072307,1087.8446915179204,120.35802510680591,-12.649240298100795,Burnout,-0.7935738207035578,ACS_Active,1713.2848330778668,250.28483307786678,0.14505630274302217,-0.7935738207035578
1648852478.90944,-3.234566443,-0.502782349,-0.641646045,-0.895580424,0.045298623,-0.00532925,-69.45,58.2,23.55,1094.748425,1094.471642022785,120.17599432709457,-12.884592201699622,Burnout,-0.8174348143295648,ACS_Active,1719.6140091059854,256.61400910598536,0.14958908537226567,-0.8174348143295648
1648852478.95632,-3.002328882,1.012747302,0.593762012,-0.905173074,0.029310874,-0.015454824,-69.45,58.2,25.05,1100.309272,1100.2298310541614,119.70379268622882,-12.83110878202274,Burnout,-0.8174348143295648,ACS_Active,1719.6140091059854,256.61400910598536,0.14958908537226567,-0.8174348143295648
1648852479.00320,-2.640804431,-0.011971008,-0.529118567,-0.890517637,0.038903523,-0.014655437,-69,55.5,25.5,1104.709446,1105.1176762335376,118.44849417468241,-12.58757432782554,Burnout,-0.8174348143295648,ACS_Active,1719.6140091059854,256.61400910598536,0.14958908537226567,-0.8174348143295648
1648852479.05424,-2.959233252,-0.629675037,-1.077390747,-0.927822385,0.056490048,0.00319755,-68.7,55.8,27,1111.605586,1111.438867767343,118.08708678470504,-12.690954823923398,Burnout,-0.8110238905366205,ACS_Active,1717.9134988160797,254.9134988160797,0.1542329599253166,-0.8110238905366205
1648852479.10107,-2.925714429,0.79248075,1.352723938,-0.905173074,0.042101073,-0.009859112,-68.85,52.5,27.9,1116.662186,1116.768938158928,117.31728046559584,-12.709923759888603,Burnout,-0.8110238905366205,ACS_Active,1717.9134988160797,254.9134988160797,0.1542329599253166,-0.8110238905366205
1648852479.14786,-3.12922157,-0.328005627,0.253785376,-0.92515776,0.060753447,-0.017586524,-70.2,53.1,27.3,1122.936194,1122.6835366687772,117.12733339344207,-12.842701126109363,Burnout,-0.8110238905366205,ACS_Active,1717.9134988160797,254.9134988160797,0.1542329599253166,-0.8110238905366205
1648852479.19885,-2.750937708,0.268150586,0.07182605,-0.892382874,0.065016847,-0.015188362,-68.7,50.7,28.5,1127.765955,1128.0833418493326,115.93721780357065,-12.660028743860861,Burnout,-0.8009931428249993,ACS_Active,1715.2528230305038,252.2528230305038,0.1588400070731903,-0.8009931428249993
1648852479.24573,-2.932897034,0.181959326,-0.53390697,-0.886520699,0.037571211,-0.0021317,-69.3,50.1,28.95,1133.438545,1133.462601310043,115.30301444693525,-12.702493265324073,Burnout,-0.8009931428249993,ACS_Active,1715.2528230305038,252.2528230305038,0.1588400070731903,-0.8009931428249993
1648852479.29263,-2.894589807,-0.51954176,-1.276109485,-0.939813197,0.051960185,0.020784074,-67.95,48,30,1139.32451,1139.1536156293469,114.9844746662813,-12.694906878721172,Burnout,-0.8009931428249993,ACS_Active,1715.2528230305038,252.2528230305038,0.1588400070731903,-0.8009931428249993
1648852479.34365,-2.671929053,-0.70628949,-0.17238252,-0.892382874,0.067947935,0.025047474,-67.5,46.35,30.75,1144.67639,1144.7953473756818,114.13803426793814,-12.554599921760826,Burnout,-0.8028095908405992,ACS_Active,1715.734639480265,252.73463948026506,0.16340496593374598,-0.8028095908405992
1648852479.39050,-3.035847705,-0.993593689,-1.130063184,-0.878260362,0.054891273,0.054358348,-68.7,46.8,31.5,1150.685458,1150.482468298641,113.87797181519858,-12.725693826086033,Burnout,-0.8028095908405992,ACS_Active,1715.734639480265,252.73463948026506,0.16340496593374598,-0.8028095908405992
1648852479.43729,-2.636016028,-0.658405457,-0.790086548,-0.910768786,0.071678409,0.063950997,-68.55,44.55,31.2,1155.528165,1155.626337396511,113.1288182321019,-12.544141677465877,Burnout,-0.8028095908405992,ACS_Active,1715.734639480265,252.73463948026506,0.16340496593374598,-0.8028095908405992
1648852479.48812,-2.657563843,-0.038307227,-0.584185205,-0.917963273,0.049562023,0.058355285,-68.55,42.6,30.9,1161.614114,1161.5219590417369,112.64975290067281,-12.487978731877433,Burnout,-0.8210491176378565,ACS_Active,1720.5727102487683,257.5727102487683,0.16796821406201762,-0.8210491176378565
1648852479.53502,-2.758120313,0.019153613,-0.026336218,-0.858009213,0.045831548,0.055157735,-68.7,42,31.05,1166.133912,1166.3736680594616,111.66933002382241,-12.528906324839204,Burnout,-0.8210491176378565,ACS_Active,1720.5727102487683,257.5727102487683,0.16796821406201762,-0.8210491176378565
1648852479.58194,-2.145204687,-0.165199915,-0.119710083,-0.848949489,0.027179174,0.032774886,-68.25,38.55,33,1172.15553,1171.9526702511582,111.42111820461255,-12.16543564002374,Burnout,-0.8210491176378565,ACS_Active,1720.5727102487683,257.5727102487683,0.16796821406201762,-0.8210491176378565
1648852479.63285,-2.585737793,0.799663354,0.181959326,-0.875062812,0.043699848,0.036771823,-68.25,38.1,31.8,1177.31292,1177.4205788740733,110.61411058722547,-12.299082184927137,Burnout,-0.8141161022613727,ACS_Active,1718.733714127685,255.73371412768506,0.17262718155619208,-0.8141161022613727
1648852479.67977,-2.760514514,0.866701001,-0.584185205,-0.844952551,0.057555898,0.025047474,-67.35,37.2,32.7,1181.886869,1182.1457332765244,109.60699615897354,-12.458247384741194,Burnout,-0.8141161022613727,ACS_Active,1718.733714127685,255.73371412768506,0.17262718155619208,-0.8141161022613727
1648852479.72661,-2.923320227,1.031900916,1.185129822,-0.862272613,0.050627873,0.024248086,-68.7,37.35,34.8,1187.752663,1187.574967803018,109.30699092110856,-12.619365222545184,Burnout,-0.8141161022613727,ACS_Active,1718.733714127685,255.73371412768506,0.17262718155619208,-0.8141161022613727
1648852479.77748,-2.319981409,-0.17238252,-1.608903516,-0.827898952,0.05355896,0.022382849,-67.5,34.65,32.55,1193.246601,1193.2003948746967,108.75320678058573,-12.308107912483262,Burnout,-0.812208943550404,ACS_Active,1718.2278364855183,255.2278364855183,0.17724969252796888,-0.812208943550404
1648852479.82454,-2.188300317,-0.12928689,-0.4333505,-0.855611051,0.063684535,0.017586524,-68.85,33.15,33.15,1198.531985,1198.4492110839328,108.31611564795914,-12.10781167434263,Burnout,-0.812208943550404,ACS_Active,1718.2278364855183,255.2278364855183,0.17724969252796888,-0.812208943550404
1648852479.87146,-2.087743848,0.723048901,1.34075293,-0.851880576,0.05355896,0.022382849,-67.8,30.9,33.15,1203.514822,1203.516066949416,107.74998908288507,-11.969216011179878,Burnout,-0.812208943550404,ACS_Active,1718.2278364855183,255.2278364855183,0.17724969252796888,-0.812208943550404
1648852479.92238,-2.413355273,0.241814368,-0.507570752,-0.873197575,0.052759573,0.032241961,-67.5,30.6,31.8,1208.593828,1208.7366907046303,106.89220116838524,-12.117620763629295,Burnout,-0.8141383400638572,ACS_Active,1718.7396127490338,255.73961274903377,0.1818716759933705,-0.8141383400638572
1648852479.96930,-2.683900061,0.471657727,0.313640417,-0.840689151,0.032774886,0.024248086,-67.95,29.1,34.5,1214.192559,1214.0270143153741,106.58924179893178,-12.341292668477735,Burnout,-0.8141383400638572,ACS_Active,1718.7396127490338,255.73961274903377,0.1818716759933705,-0.8141383400638572
1648852480.01644,-2.142810486,-0.524330164,-1.498770239,-0.852147038,0.026113324,0.023981624,-68.7,25.95,31.8,1218.498318,1218.6953157161079,105.69383677651552,-12.092563108882786,Burnout,-0.8141383400638572,ACS_Active,1718.7396127490338,255.73961274903377,0.1818716759933705,-0.8141383400638572
