Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,BMP_pressure,BMP_temperature,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state,Projected_Apogee,Apogee_Error,Alpha,target_Throttle
1648767575.4996543,1.4149731811523436,2.2385785522460937,11.18571015625,-4.593013915129771,1.0834364784427482,0.2280918901984733,19.05,59.4,45.3,-0.056916306236644294,975.1693008538846,24.011101877549663,-0.3521981210083186,-7.739136732861341,-8.258872742172581,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.5491648,0.5865794067382812,-1.3168109130859373,9.07163009033203,-4.282851578458016,1.0623859418473285,0.20970597848854966,21.15,51.3,47.699999999999996,-0.15021862929274873,975.2481604727989,24.002049781614915,-0.3670673695916123,-7.8006889426571355,-8.846073267211107,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.596888,0.016759411621093748,-2.6958710693359373,7.5345526245117185,-3.592980195603054,0.8846554619847329,0.12816845699236643,24.15,41.1,49.199999999999996,0.3354156275842268,975.1477168296552,24.006575831212103,-0.06011568515356691,-7.584876681679839,-9.422412230900358,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.6440098,-0.7613561279296874,-4.060566015625,5.817910034179687,-2.83462795319084,0.5598376884427482,0.08233690896183206,24.45,33.0,46.5,-0.6358384880205497,975.1800928614773,24.015627920627594,-0.5602903070019354,-8.172608130896453,-10.123782314283334,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.693349,-1.3192051147460937,-5.549759448242187,5.032611889648437,-1.5729280699083972,0.17773047986259544,0.08953139615267176,26.7,29.4,44.55,0.036386878977954534,975.2362637183153,24.011101877549663,-0.3323146523485051,-8.072142994058092,-10.736138070411837,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.7404625,-1.4030021728515625,-6.035782385253906,5.343858105468749,-0.6866738329923664,-0.11271363265648857,0.11164778270229009,26.099999999999998,28.05,43.65,0.3354156275842268,975.1466119007955,24.006575831212103,-0.051252577083890305,-7.95176551388837,-11.021824794186918,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.7875736,-1.4508862060546874,-6.41646044921875,5.6383449096679685,-0.3213537611908397,-0.2507412017251909,0.13109954436641222,26.55,25.65,44.699999999999996,0.3354156275842268,975.1919898183047,24.006575831212103,0.053086083458836864,-8.014812811743342,-11.160615450586596,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.8370535,-1.3192051147460937,-6.8210805297851556,5.7508723876953125,0.005062787282442748,-0.28111792541984737,0.13429709422900765,25.349999999999998,25.65,43.949999999999996,-0.15977347782958556,975.1811975796741,23.997523728758097,-0.2315963321201579,-8.445545230703582,-11.132384203922491,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.8841214,-1.0678139404296874,-7.244854223632812,6.047753393554687,0.07061255946564887,-0.22649311526717558,0.1191087323816794,24.0,25.95,43.5,0.23255083339079494,975.2027820539198,24.006575831212103,-0.08610945230362921,-8.44131610427892,-10.966066264667216,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.931288,-0.9337386474609375,-7.302315063476562,6.330269189453125,0.08127105900763361,-0.11431240758778627,0.1001898956946565,25.65,25.65,46.199999999999996,-0.3559302371695614,975.2146787940558,24.006575831212103,-0.4071475808699989,-8.870690457035561,-10.8198582957855,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767575.980744,-0.9097966308593749,-7.486668591308593,6.095637426757812,0.2350199149007634,0.02398162396946565,0.09352833348091605,23.849999999999998,27.75,45.449999999999996,-0.25307687664320616,975.1466119007955,24.006575831212103,-0.4735954817799569,-9.032884840066764,-10.74909235244047,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.0282648,-0.9337386474609375,-7.077260107421875,5.382165332031249,0.47377030464122144,0.18039510474809162,0.08660030877862597,23.849999999999998,26.849999999999998,46.65,0.4287183855712673,975.1919898183047,23.997523728758097,-0.061009883908019535,-8.733363490891847,-10.736678031252634,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.0753434,-0.8451531860351562,-6.514622717285156,4.8314989501953125,0.8660030877862596,0.3090964867175573,0.13003369441221374,24.599999999999998,27.75,47.4,-0.056916306236644294,975.1800928614773,24.006575831212103,-0.21273449361061714,-8.982314050772347,-10.677420296564007,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.1253536,-1.199495031738281,-7.074865905761718,3.852270471191406,2.2859816892671754,0.35119755990839696,0.046630935496183204,26.55,31.2,46.65,0.22299583585803967,975.1574036803659,24.002049781614915,-0.10376865467309904,-8.968381602283353,-10.873650203288125,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.1723611,-1.6639701538085936,-6.076483813476562,4.012681982421875,4.529062917877863,-0.031709036137404584,0.07780704665648856,26.25,38.55,46.8,-0.3559302371695614,975.2373677811388,24.002049781614915,-0.4222281725358192,-9.38090336643027,-11.23585546455766,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.2194283,-1.6615759521484375,-2.817975354003906,4.735730883789063,6.825170181709924,-0.5161378403206107,0.1393598815114504,25.2,51.9,45.75,0.12969092633629034,975.1693008538846,23.997523728758097,-0.2374139351063489,-9.314396189320917,-11.37252431212498,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.268734,-1.446097802734375,2.592920397949219,4.967968444824218,8.731176362305344,-1.1788300493435115,0.27552221316030534,22.5,68.85,41.25,-0.2626257625885864,975.2265750864619,24.002049781614915,-0.42561628011096186,-9.599171760893574,-11.291685794856395,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.3164132,-0.4644751220703125,7.1586629638671875,5.367800122070312,8.053562253923666,-1.5598714079694658,0.69120369529771,21.0,77.85,33.75,-0.15977347782958556,975.1919898183047,23.997523728758097,-0.4278535623101224,-9.6747375220801,-10.654062052625855,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.364024,1.2210428466796874,11.820173596191406,7.108384729003906,4.002533040503817,-1.4908576234351145,0.9054395360916032,18.0,83.25,19.95,-0.5520833992092238,975.2254712576936,24.006575831212103,-0.6786117463454617,-9.936037431138256,-9.368902967141457,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
